X,Y,OBJECTID,GlobalID,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-8758233.5106448,4278578.48581328,661936,c7127534-d78f-4cde-99bc-9d5abca86e51,P22001169,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2022/01/07 16:04:00+00,2022,1,7,11,Friday,35.839640198,-78.676550245,RPD,2022/01/09 16:00:29.523+00
-8762389.6377485,4283686.40767147,661942,b9a7ea4b-228e-4941-a608-0199f8b3985e,P22001186,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK VIENNA CREST DR,RALEIGH,RALEIGH,Northwest,2022/01/07 15:58:00+00,2022,1,7,10,Friday,35.8768287570001,-78.71388537,RPD,2023/04/27 04:08:49.670+00
-8748461.87015824,4279490.58305218,661951,cd9d19ae-9370-4df6-b9b0-1b94c5b01681,P22001206,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2900 BLOCK MILLBROOK WOODS DR,RALEIGH,RALEIGH,North,2022/01/07 15:29:00+00,2022,1,7,10,Friday,35.8462820610001,-78.588770105,RPD,2022/05/03 22:33:55.233+00
-8761280.65260976,4287789.35913189,661953,61d55164-8c6e-4c47-9e8c-2b027b436ab9,P22001212,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,12300 BLOCK STRICKLAND RD,WAKE COUNTY,RALEIGH,Northwest,2022/01/07 19:56:00+00,2022,1,7,14,Friday,35.9066879260001,-78.703923187,RPD,2022/01/10 15:59:17.540+00
-8747587.70124017,4280329.66255705,661957,343ee752-5644-40d3-84c6-323544e80cde,P22001229,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4900 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/01/07 21:11:00+00,2022,1,7,16,Friday,35.8523917200001,-78.5809173119999,RPD,2022/01/10 15:59:48.937+00
-8758163.03861664,4271693.3172137,661958,4122aa83-1c4c-4335-a5dd-385f1f12103d,P22001233,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3000 BLOCK HILLSBOROUGH ST,RALEIGH,RALEIGH,Southwest,2022/01/07 20:18:00+00,2022,1,7,15,Friday,35.7894846780001,-78.675917184,RPD,2022/01/19 17:05:50.243+00
-8759544.7677511,4269849.76760323,661960,5557634b-9ea3-4eaf-96ab-fce0566b81d6,P22001250,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,1600 BLOCK GORMAN ST,RALEIGH,RALEIGH,Southwest,2022/01/07 22:37:00+00,2022,1,7,17,Friday,35.7760498280001,-78.6883294679999,RPD,2022/01/10 17:12:48.680+00
-8764563.69972265,4273875.33209621,661970,f62a23be-9402-4f51-bb01-13d888dc5398,P22001271,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,5300 BLOCK THICKET HILL LN,RALEIGH,RALEIGH,Southwest,2022/01/08 00:32:00+00,2022,1,7,19,Friday,35.8053831560001,-78.733415301,RPD,2022/01/10 16:00:39.020+00
-8753074.1141813,4280548.11409208,661971,0aba82c5-a7c9-4ca3-ae61-165c6da03c42,P22001272,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5200 BLOCK SWEETBRIAR DR,RALEIGH,RALEIGH,North,2022/01/08 00:56:00+00,2022,1,7,19,Friday,35.8539822720001,-78.630202598,RPD,2022/01/09 22:15:52.689+00
-8755978.370678,4287099.29470656,661978,0e6cf589-6378-4b68-bc71-5e6142a44302,P22001289,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,9600 BLOCK STRICKLAND RD,RALEIGH,RALEIGH,North,2022/01/08 04:10:00+00,2022,1,7,23,Friday,35.90166678,-78.656291978,RPD,2022/01/09 22:17:42.233+00
-8746775.89338953,4264325.19614829,662026,2d57bb0e-0d56-4348-9fb2-be846b4371ca,P22001188,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3300 BLOCK JONES SAUSAGE RD,WAKE COUNTY,RALEIGH,Southeast,2022/01/07 17:22:00+00,2022,1,7,12,Friday,35.7357759720001,-78.573624718,RPD,2022/04/12 23:36:43.197+00
-8755219.93774021,4271576.89741395,662029,043c167d-c05a-4bc7-8f78-4de59a33bcfe,P22001155,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,700 BLOCK W PEACE ST,RALEIGH,RALEIGH,Downtown,2022/01/07 14:27:00+00,2022,1,7,9,Friday,35.7886363370001,-78.6494788589999,RPD,2023/02/18 13:28:03.267+00
-8770780.12339786,4287248.8492068,662053,95068f2c-c752-4467-9a7d-adb339295632,P22001326,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8800 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/01/08 13:07:00+00,2022,1,8,8,Saturday,35.9027550170001,-78.789258385,RPD,2022/01/11 14:09:05.080+00
-8755136.55454355,4271258.25486136,662058,75034764-a7c7-4ad8-8914-daaf05c271c8,P22001338,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,600 BLOCK TUCKER ST,RALEIGH,RALEIGH,Downtown,2022/01/08 15:04:00+00,2022,1,8,10,Saturday,35.7863143700001,-78.648729815,RPD,2022/01/13 05:42:04.969+00
-8755163.0682859,4267043.25135446,662060,7b08f613-5ae3-485a-bc4d-abc6d7025357,P22001343,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1800 BLOCK S SAUNDERS ST,RALEIGH,RALEIGH,Downtown,2022/01/08 17:08:00+00,2022,1,8,12,Saturday,35.7555930090001,-78.6489679919999,RPD,2022/01/10 19:02:50.527+00
-8765194.78605728,4272678.21877124,662063,b50dd8a2-d35f-47a0-ba26-6e62db8b5b56,P22001349,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,900 BLOCK CORPORATE CENTER DR,RALEIGH,RALEIGH,Southwest,2022/01/08 17:03:00+00,2022,1,8,12,Saturday,35.796661208,-78.7390844459999,RPD,2023/06/10 13:40:55.729+00
-8753968.68584695,4270122.81671377,662076,f086ef9a-56a0-4882-98a2-7ef8a85fdf7d,P22001388,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2022/01/08 23:01:00+00,2022,1,8,18,Saturday,35.7780398140001,-78.6382386719999,RPD,2022/01/10 19:14:44.390+00
-8748099.54180231,4277056.20266667,662077,746e25a4-d030-4ce7-aeb6-ae8cc3f43b77,P22001394,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3500 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/01/08 23:04:00+00,2022,1,8,18,Saturday,35.8285537420001,-78.585515254,RPD,2022/01/10 16:06:14.553+00
-8755393.2869003,4263744.74661184,662078,53d79699-ef60-44fe-8938-ae317e7f24ed,P22001396,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3500 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2022/01/08 22:27:00+00,2022,1,8,17,Saturday,35.73154334,-78.651036081,RPD,2022/01/10 19:18:56.409+00
-8769468.70510093,4288190.97259934,662079,825fcf01-2b9b-4c72-a587-da8ef70c7e4a,P22001398,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/01/09 00:02:00+00,2022,1,8,19,Saturday,35.9096100570001,-78.777477714,RPD,2022/01/11 02:48:54.300+00
-8760434.3662185,4268700.02756038,662088,ac3712c2-42c0-4f02-aa16-c3fa4b81e451,P22001417,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3200 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2022/01/09 02:12:00+00,2022,1,8,21,Saturday,35.767669959,-78.6963208669999,RPD,2022/01/10 19:20:16.877+00
-8749559.82320149,4281832.8752771,662095,f0f305a5-1712-47ef-80dd-2298959a2189,P22001429,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2400 BLOCK DIXIE FOREST RD,RALEIGH,RALEIGH,North,2022/01/09 02:44:00+00,2022,1,8,21,Saturday,35.8633360100001,-78.598633185,RPD,2022/01/14 02:28:44.520+00
-8752421.45969532,4272877.8580938,662172,7d82b884-52bd-4854-8da1-7cfcff38b46f,P22001489,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1400 BLOCK BROOKSIDE DR,RALEIGH,RALEIGH,Southeast,2022/01/09 15:05:00+00,2022,1,9,10,Sunday,35.7981158100001,-78.624339703,RPD,2022/01/18 20:04:24.743+00
-8761768.79525605,4281410.71931058,662175,1665ea52-409a-4c0a-bdbb-8c8e8bc06e68,P22001494,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6600 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/01/09 15:56:00+00,2022,1,9,10,Sunday,35.8602626140001,-78.7083082469999,RPD,2022/01/11 02:50:09.430+00
-8770009.44475948,4288531.18297633,662177,1705db49-a40d-4ab1-b779-e2eb9d834fa7,P22001498,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/01/09 17:18:00+00,2022,1,9,12,Sunday,35.9120853360001,-78.782335261,RPD,2022/10/26 21:02:17.003+00
-8761122.06964615,4268427.60548707,662180,56b564e4-1954-482a-a00a-620dc880430d,P22001503,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1000 BLOCK AVENT HL,RALEIGH,RALEIGH,Southwest,2022/01/09 15:44:00+00,2022,1,9,10,Sunday,35.765684284,-78.7024986119999,RPD,2022/07/21 20:49:14.703+00
-8751027.93603817,4278589.10722748,662183,c88dd609-ef9c-450b-acf2-4be50da4bbf1,P22001509,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK WAKE FOREST RD,RALEIGH,RALEIGH,North,2022/01/09 18:36:00+00,2022,1,9,13,Sunday,35.839717546,-78.611821467,RPD,2022/01/11 02:50:51.287+00
-8753553.8656757,4271217.09243041,662185,c9842b69-a132-482a-831f-9e4e9f0155a2,P22001511,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,400 BLOCK N PERSON ST,RALEIGH,RALEIGH,Downtown,2022/01/09 18:29:00+00,2022,1,9,13,Sunday,35.786014412,-78.634512279,RPD,2022/01/13 05:44:35.070+00
-8747065.14562045,4272835.21606099,662186,3d95f841-0b30-4e74-bfdc-cf1f39c4e96e,P22001519,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3800 BLOCK NEW BERN AV RM,RALEIGH,RALEIGH,Southeast,2022/01/09 19:26:00+00,2022,1,9,14,Sunday,35.7978051160001,-78.5762231149999,RPD,2022/03/09 21:21:06.483+00
-8743976.38508275,4266958.01483675,662189,6e74c65a-d64a-4cf2-aa07-0ad3db21d3e3,P22001522,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5500 BLOCK BRINGLE CT,RALEIGH,RALEIGH,Southeast,2022/01/09 18:35:00+00,2022,1,9,13,Sunday,35.7549716340001,-78.548476307,RPD,2022/05/17 16:06:44.560+00
-8745505.54118672,4272942.49287664,662190,5f731d5c-fed3-4ce4-9e25-6f1bdfe187bd,P22001523,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Northeast,2022/01/09 19:38:00+00,2022,1,9,14,Sunday,35.798586743,-78.5622129499999,RPD,2022/01/11 02:51:47.409+00
-8745505.54118672,4272942.49287664,662191,1edd4a14-441a-4fb4-8415-821023de4c8b,P22001524,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Northeast,2022/01/09 20:12:00+00,2022,1,9,15,Sunday,35.798586743,-78.5622129499999,RPD,2022/02/01 23:07:26.677+00
-8763932.67171943,4283226.40083192,662192,e647c64c-0f07-4cb1-94e1-a8655a0be473,P22001537,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8100 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/01/09 21:19:00+00,2022,1,9,16,Sunday,35.8734803620001,-78.7277466799999,RPD,2022/02/05 02:55:29.080+00
-8751027.93603817,4278589.10722748,662194,a06809ea-38af-4977-9a7c-dbb47716365c,P22001544,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK WAKE FOREST RD,RALEIGH,RALEIGH,North,2022/01/09 22:40:00+00,2022,1,9,17,Sunday,35.839717546,-78.611821467,RPD,2022/01/11 02:52:17.353+00
-8755051.9017481,4268055.86752845,662198,056924ae-49ff-41b4-bcbe-b273f31f60a7,P22001549,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1200 BLOCK GREEN ST,RALEIGH,RALEIGH,Downtown,2022/01/09 23:26:00+00,2022,1,9,18,Sunday,35.762974619,-78.647969366,RPD,2022/02/01 18:38:51.473+00
-8744117.48487504,4272044.36211802,662199,b472b4ba-475f-4528-be66-85bcb8566761,P22001550,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1000 BLOCK N ROGERS LN,RALEIGH,RALEIGH,Southeast,2022/01/09 22:36:00+00,2022,1,9,17,Sunday,35.792042657,-78.549743828,RPD,2022/01/11 02:52:38.427+00
-8769468.70510093,4288190.97259934,662206,fc4efc5f-a6fa-470f-a877-042e93762941,P22001563,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/01/10 00:53:00+00,2022,1,9,19,Sunday,35.9096100570001,-78.777477714,RPD,2022/01/11 02:53:42.463+00
-8769468.70510093,4288190.97259934,662211,7e3a1584-7b0f-497d-b2e1-96e10f417635,P22001576,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/01/10 02:06:00+00,2022,1,9,21,Sunday,35.9096100570001,-78.777477714,RPD,2022/01/11 02:54:24.997+00
-8745974.14013794,4272993.26570636,662212,03ab6923-030c-4197-9b7b-8b71a4357ed8,P22001578,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Northeast,2022/01/10 01:54:00+00,2022,1,9,20,Sunday,35.7989566750001,-78.566422446,RPD,2022/01/11 02:54:35.670+00
-8755172.94065495,4266169.48552822,662217,0fc25bfd-f964-40d3-bb61-e88a6b5ac097,P22001591,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2500 BLOCK S SAUNDERS ST,RALEIGH,RALEIGH,Southwest,2022/01/10 03:10:00+00,2022,1,9,22,Sunday,35.7492230180001,-78.649056677,RPD,2022/01/11 02:55:18.580+00
-8770320.08079666,4288126.6838927,662261,0305d50d-d095-481c-84f0-044540fca3fe,P22001034,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8200 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/01/07 00:32:00+00,2022,1,6,19,Thursday,35.909142301,-78.7851257519999,RPD,2022/01/13 05:38:42.687+00
-8761185.63674894,4280532.29214315,662289,9c931613-1047-4338-85fe-07bcffe9a488,P22001718,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6100 BLOCK ST GILES ST,WAKE COUNTY,RALEIGH,Northwest,2022/01/10 18:28:00+00,2022,1,10,13,Monday,35.8538670730001,-78.703069645,RPD,2022/01/13 05:49:15.113+00
-8755348.52255007,4286566.0148223,662291,6a5924fe-7c56-48f3-aa22-7c554d51af97,P22001158,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8700 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/01/05 22:29:00+00,2022,1,5,17,Wednesday,35.8977862340001,-78.650633956,RPD,2022/01/11 02:46:01.913+00
-8755327.95404775,4264378.70806281,662293,407ad1ad-79a9-4ea5-9d31-ff356ace3938,P22001184,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3200 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Southwest,2022/01/07 14:50:00+00,2022,1,7,9,Friday,35.7361661690001,-78.6504491859999,RPD,2022/01/11 02:46:44.227+00
-8753885.12353723,4269779.58581059,662295,d2265870-040e-4807-a049-fec18cc6d7c6,P22001207,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,100 BLOCK E DAVIE ST,RALEIGH,RALEIGH,Downtown,2022/01/07 19:07:00+00,2022,1,7,14,Friday,35.775538334,-78.637488019,RPD,2023/02/18 13:29:50.500+00
-8746542.35010722,4282121.87993003,662304,7dde275a-cd57-4e39-a930-b540cc3a66ab,P22001609,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5900 BLOCK TRIANGLE TOWN BLVD,RALEIGH,RALEIGH,Northeast,2022/01/08 01:42:00+00,2022,1,7,20,Friday,35.8654399640001,-78.571526763,RPD,2022/01/11 02:56:32.327+00
-8763188.81373124,4278763.56339167,662306,ec4cfcce-2897-4f9d-a9b7-fbce537ef61c,P22001613,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5300 BLOCK POMFRET PT,RALEIGH,RALEIGH,Northwest,2022/01/10 12:28:00+00,2022,1,10,7,Monday,35.8409879720001,-78.7210644899999,RPD,2022/01/11 02:56:44.893+00
-8764033.27348097,4283841.74345971,662320,2a412f47-20cc-4564-ba1f-8dd610af8b77,P22001633,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5400 BLOCK REBECCA LYNN LN,RALEIGH,RALEIGH,Northwest,2022/01/10 12:14:00+00,2022,1,10,7,Monday,35.8779594160001,-78.728650401,RPD,2023/01/28 02:57:35.110+00
-8744498.25875927,4285822.01510974,662326,7df31b1b-f367-4611-9889-aecb1ba1fe81,P22001643,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8400 BLOCK PERRY PINES DRIVE,RALEIGH,RALEIGH,Northeast,2022/01/10 14:59:00+00,2022,1,10,9,Monday,35.892372014,-78.553164378,RPD,2022/01/11 02:58:39.173+00
-8757358.83344194,4271475.8524834,662339,c15be20e-b9a5-4175-8e8e-1b17a98962d2,P22001661,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2500 BLOCK HILLSBOROUGH ST,RALEIGH,RALEIGH,Southwest,2022/01/10 15:37:00+00,2022,1,10,10,Monday,35.7879000240001,-78.668692886,RPD,2023/04/27 04:09:40.923+00
-8747184.24411725,4281868.64958415,662340,c5fea287-badc-4e82-97bb-2e37c03a41d2,P22001662,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3600 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2022/01/10 15:56:00+00,2022,1,10,10,Monday,35.86359645,-78.5772929949999,RPD,2022/01/20 14:59:58.547+00
-8746136.34354533,4281957.81745999,662342,96638c1e-013a-4f5c-aaf0-cdec5c1e3e5f,P22001664,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5900 BLOCK POYNER ANCHOR LA,RALEIGH,RALEIGH,Northeast,2022/01/10 16:17:00+00,2022,1,10,11,Monday,35.864245596,-78.5678795439999,RPD,2022/02/08 18:26:29.843+00
-8761742.69150338,4283161.20261645,662344,09e968da-7b00-45e9-8aa8-d5e95dc8739d,P22001666,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6700 BLOCK QUEEN ANNES DR,RALEIGH,RALEIGH,Northwest,2022/01/10 16:29:00+00,2022,1,10,11,Monday,35.8730057720001,-78.708073753,RPD,2022/01/11 03:00:58.520+00
-8748364.24207425,4276408.59898095,662350,4e78ea10-b136-48a6-ad15-f707b6906855,P22001673,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3200 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/01/10 15:28:00+00,2022,1,10,10,Monday,35.8238369160001,-78.5878930969999,RPD,2022/01/13 19:17:44.843+00
-8750229.50511678,4270351.97203948,662356,5323e621-e075-4c38-ac90-3ad0318064ce,P22001682,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/01/10 17:09:00+00,2022,1,10,12,Monday,35.7797098630001,-78.60464904,RPD,2022/01/18 21:50:16.993+00
-8747577.78267354,4278262.19026051,662358,f0fdff31-8b70-40d0-8110-cf9b7778eac4,P22001684,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/01/10 16:37:00+00,2022,1,10,11,Monday,35.837336814,-78.580828212,RPD,2022/01/13 05:47:51.407+00
-8755553.42978392,4270380.04444636,662364,0cb7f061-28cb-41b3-b06d-9379924ac594,P22001698,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,800 BLOCK W MORGAN ST,RALEIGH,RALEIGH,Southwest,2022/01/03 18:04:00+00,2022,1,3,13,Monday,35.7799144480001,-78.652474669,RPD,2022/01/11 03:03:10.480+00
-8769468.70510093,4288190.97259934,662378,751ea1af-8a93-4db8-9c98-a08882cd1f25,P22001730,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/01/10 21:05:00+00,2022,1,10,16,Monday,35.9096100570001,-78.777477714,RPD,2022/01/11 14:07:09.523+00
-8748781.84244979,4276018.62863268,662382,004859d8-3df2-4cc7-92ea-222d49ec8f57,P22001746,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3000 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/01/10 21:47:00+00,2022,1,10,16,Monday,35.820996429,-78.5916444649999,RPD,2022/01/11 14:13:55.807+00
-8747577.78267354,4278262.19026051,662396,3576da48-5e2f-4e1a-9814-aaa2ba791bc2,P22001762,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/01/10 22:05:00+00,2022,1,10,17,Monday,35.837336814,-78.580828212,RPD,2022/05/16 23:16:59.927+00
-8754965.51648741,4271452.15434385,662398,1bd6a483-6bfd-4387-beea-60115c4954c9,P22001764,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,600 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Downtown,2022/01/10 22:41:00+00,2022,1,10,17,Monday,35.7877273350001,-78.647193354,RPD,2022/01/11 03:27:05.260+00
-8747483.86408895,4282058.30029208,662400,575f3bb3-5980-4428-bd47-81ebe1d47fd4,P22001767,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3500 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2022/01/10 22:20:00+00,2022,1,10,17,Monday,0,0,RPD,2024/09/20 16:00:06.067+00
-8751245.82946986,4279138.28105246,662409,68157158-7acb-4d71-b97b-c33dbf6dd91f,P22001782,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4500 BLOCK FALLS OF NEUSE ROAD,RALEIGH,RALEIGH,North,2022/01/10 23:52:00+00,2022,1,10,18,Monday,35.8437166750001,-78.613778837,RPD,2022/03/22 15:26:50.413+00
-8748099.54180231,4277056.20266667,662413,493add1f-7b3c-41e4-98b9-c6047bd4f720,P22001795,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3500 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/01/11 01:12:00+00,2022,1,10,20,Monday,35.8285537420001,-78.585515254,RPD,2022/01/13 05:53:29.089+00
-8752672.1352699,4276700.51485185,662424,9b67f281-7b83-4039-b514-48e3c45b7c6d,P22001808,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,900 BLOCK WAKE TOWNE DRIVE,RALEIGH,RALEIGH,North,2022/01/11 02:38:00+00,2022,1,10,21,Monday,35.8259631220001,-78.62659156,RPD,2022/01/13 05:54:19.253+00
-8745285.77135369,4272917.69342482,662429,b4aeeacd-feb9-4566-83e2-f2d34fe6a1d5,P22001813,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4500 BLOCK NEWBERN AVENUE,RALEIGH,RALEIGH,Northeast,2022/01/11 03:10:00+00,2022,1,10,22,Monday,35.7984060530001,-78.560238724,RPD,2022/01/13 05:55:08.420+00
-8748790.87190765,4276013.42324092,662477,4a0b5cb9-83c3-40f6-9148-37abbc1da15d,P22001844,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3000 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/01/11 12:06:00+00,2022,1,11,7,Tuesday,35.8209585130001,-78.591725578,RPD,2022/01/13 05:57:56.230+00
-8753908.757667,4287472.55173239,662479,440c6403-647f-470b-b446-6c9fa146f997,P22001854,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,9200 BLOCK HOMETOWN DR,RALEIGH,RALEIGH,North,2022/01/10 23:03:00+00,2022,1,10,18,Monday,35.904382766,-78.6377003279999,RPD,2022/01/13 05:58:39.073+00
-8760074.81383672,4270988.00524426,662487,96d2a7f9-b874-4bd5-9ff6-c548e11f8c4c,P22001869,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3900 BLOCK WESTERN BLVD,RALEIGH,RALEIGH,Southwest,2022/01/11 15:11:00+00,2022,1,11,10,Tuesday,35.7843449920001,-78.693090953,RPD,2022/01/13 06:00:06.757+00
-8770009.44475948,4288531.18297633,662500,e438e0fb-21a9-472a-97b8-6b942089a592,P22001889,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK BRIER CREEK PKWY,RALEIGH,RALEIGH,Northwest,2022/01/11 17:20:00+00,2022,1,11,12,Tuesday,35.9120853360001,-78.782335261,RPD,2022/01/13 06:01:37.653+00
-8758023.02096112,4279883.68234478,662505,305f7dc9-7ec9-4e5b-b977-71ae35fa8d12,P22001907,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2100 BLOCK RAVENGLASS PL,RALEIGH,RALEIGH,North,2022/01/11 16:46:00+00,2022,1,11,11,Tuesday,35.8491444260001,-78.6746593839999,RPD,2022/01/19 18:38:08.110+00
-8750029.99977253,4281842.82624787,662506,ab462bdb-8181-42ea-81c5-219ac6c96683,P22001908,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2200 BLOCK SPRING FOREST RD,RALEIGH,RALEIGH,North,2022/01/11 18:30:00+00,2022,1,11,13,Tuesday,35.8634084540001,-78.6028568529999,RPD,2022/01/25 13:09:28.473+00
